frame_index,elapsed_seconds,epoch_seconds,current_speed,current_angle,marker
0,1.248178,1781128139.430908,0,86,
1,1.326097,1781128139.508827,224,86,
2,1.391750,1781128139.574480,224,86,
3,1.466984,1781128139.649714,198,90,
4,1.527966,1781128139.710696,214,89,
5,1.584599,1781128139.767329,214,88,
6,1.646359,1781128139.829090,214,88,
7,1.711426,1781128139.894156,214,88,
8,1.768730,1781128139.951460,214,88,
9,1.827484,1781128140.010214,214,86,
10,1.884692,1781128140.067422,214,86,
11,1.959949,1781128140.142679,214,86,
12,2.021467,1781128140.204197,214,86,
13,2.075819,1781128140.258549,214,86,
14,2.131977,1781128140.314707,214,84,
15,2.191822,1781128140.374552,214,84,
16,2.247981,1781128140.430712,214,86,
17,2.311596,1781128140.494326,214,84,
18,2.376962,1781128140.559692,214,84,
19,2.437276,1781128140.620006,214,86,
20,2.507691,1781128140.690422,214,84,
21,2.564827,1781128140.747557,214,86,
22,2.632936,1781128140.815666,214,86,
23,2.696453,1781128140.879183,214,86,
24,2.765053,1781128140.947783,214,84,
25,2.816087,1781128140.998817,214,86,
26,2.876058,1781128141.058789,196,79,
27,2.940069,1781128141.122800,196,72,
28,3.023701,1781128141.206431,196,65,
29,3.083117,1781128141.265847,196,64,
30,3.152291,1781128141.335021,196,64,
31,3.213634,1781128141.396364,196,64,auto_front_wall
32,3.271744,1781128141.454475,196,64,
33,3.327501,1781128141.510231,196,64,
34,3.397494,1781128141.580224,196,64,
35,3.460991,1781128141.643721,196,64,
36,3.519478,1781128141.702208,196,64,
37,3.575139,1781128141.757869,196,64,
38,3.634105,1781128141.816835,196,64,
39,3.688107,1781128141.870838,196,64,
40,3.742203,1781128141.924934,196,64,
41,3.795398,1781128141.978128,196,64,
42,3.848050,1781128142.030780,196,64,
43,3.913105,1781128142.095835,196,64,
44,3.984353,1781128142.167084,196,64,
45,4.047232,1781128142.229962,196,64,
46,4.105925,1781128142.288656,196,64,
47,4.162191,1781128142.344922,196,64,
48,4.217859,1781128142.400589,196,64,
49,4.275885,1781128142.458615,196,64,
50,4.334329,1781128142.517059,196,64,
51,4.406821,1781128142.589552,196,64,
52,4.483557,1781128142.666288,196,64,
53,4.558443,1781128142.741173,196,64,
54,4.632996,1781128142.815726,196,64,auto_front_wall
55,4.707473,1781128142.890203,196,64,
56,4.769727,1781128142.952457,196,64,
57,4.832769,1781128143.015500,196,64,
58,4.897584,1781128143.080314,196,64,
59,4.980315,1781128143.163045,214,68,
60,5.053114,1781128143.235844,214,72,
61,5.124054,1781128143.306785,198,76,
62,5.200304,1781128143.383034,204,80,
63,5.275768,1781128143.458498,204,82,
64,5.347897,1781128143.530627,204,81,
65,5.426439,1781128143.609169,224,85,
66,5.493086,1781128143.675816,198,81,
67,5.558622,1781128143.741352,214,78,
68,5.624532,1781128143.807262,214,81,
69,5.686939,1781128143.869669,214,83,
70,5.748622,1781128143.931352,214,85,
71,5.808157,1781128143.990887,214,85,
72,5.866968,1781128144.049698,214,85,
73,5.930851,1781128144.113581,214,85,
74,6.000262,1781128144.182993,214,86,
75,6.074761,1781128144.257491,214,88,
76,6.131071,1781128144.313802,214,86,
77,6.188026,1781128144.370756,214,87,
78,6.243624,1781128144.426354,214,87,
79,6.298699,1781128144.481429,214,87,
80,6.358630,1781128144.541361,214,85,
81,6.426548,1781128144.609278,214,86,
82,6.491132,1781128144.673862,198,82,
83,6.546565,1781128144.729295,204,82,
84,6.600005,1781128144.782736,204,82,
85,6.653859,1781128144.836589,204,82,
86,6.710137,1781128144.892868,204,82,
87,6.776648,1781128144.959378,204,82,
88,6.836050,1781128145.018780,204,82,
89,6.899119,1781128145.081849,204,82,
90,6.971052,1781128145.153782,204,82,
91,7.037296,1781128145.220026,204,82,
92,7.093678,1781128145.276408,198,78,
93,7.154431,1781128145.337161,198,74,
94,7.210199,1781128145.392929,224,78,
95,7.268328,1781128145.451058,224,82,
96,7.325270,1781128145.508000,196,75,
97,7.390798,1781128145.573528,196,68,
98,7.462564,1781128145.645294,196,64,
99,7.517246,1781128145.699976,196,64,
100,7.581945,1781128145.764675,196,64,
101,7.644420,1781128145.827150,196,64,auto_front_wall|manual_error
102,7.707154,1781128145.889884,196,64,
103,7.767357,1781128145.950087,196,64,
104,7.820323,1781128146.003054,196,64,
105,7.874494,1781128146.057224,196,64,
106,7.939820,1781128146.122550,196,64,
