frame_index,elapsed_seconds,epoch_seconds,current_speed,current_angle,marker
157,6.078770,1781029650.759073,220,103,
158,6.104369,1781029650.784672,220,103,
159,6.138061,1781029650.818364,220,103,
160,6.170472,1781029650.850775,220,103,
161,6.202167,1781029650.882470,220,103,
162,6.238169,1781029650.918472,220,103,
163,6.270108,1781029650.950411,220,103,
164,6.302142,1781029650.982445,220,103,
165,6.334191,1781029651.014494,220,103,
166,6.370217,1781029651.050520,220,103,
167,6.404626,1781029651.084929,220,103,
168,6.442434,1781029651.122737,220,103,
169,6.477882,1781029651.158185,220,103,
170,6.509841,1781029651.190144,220,103,
171,6.535058,1781029651.215361,220,103,
172,6.570236,1781029651.250539,220,103,
173,6.602255,1781029651.282558,220,103,
174,6.634294,1781029651.314597,220,103,
175,6.670796,1781029651.351099,220,103,
176,6.702343,1781029651.382646,220,103,
177,6.734313,1781029651.414616,220,103,
178,6.766426,1781029651.446728,220,103,
179,6.803604,1781029651.483907,220,103,
180,6.834402,1781029651.514705,220,103,
181,6.866518,1781029651.546821,220,103,
182,6.902396,1781029651.582699,220,103,
183,6.934490,1781029651.614793,220,103,
184,6.970442,1781029651.650745,220,103,
185,7.002454,1781029651.682756,220,103,
186,7.034657,1781029651.714960,220,103,
187,7.066519,1781029651.746822,220,103,
188,7.102493,1781029651.782795,220,103,
189,7.134477,1781029651.814780,220,103,
190,7.166476,1781029651.846779,220,103,
191,7.202497,1781029651.882800,250,86,
192,7.234562,1781029651.914865,250,86,
193,7.266545,1781029651.946847,250,86,
194,7.298674,1781029651.978976,250,86,
195,7.334593,1781029652.014895,250,86,
196,7.366772,1781029652.047075,250,86,
197,7.399768,1781029652.080071,250,86,
198,7.435003,1781029652.115305,250,86,
199,7.466896,1781029652.147198,250,86,
200,7.498684,1781029652.178987,250,86,
201,7.534698,1781029652.215001,250,86,
202,7.566770,1781029652.247073,250,86,
203,7.598737,1781029652.279040,250,86,
204,7.630788,1781029652.311091,250,86,
205,7.666760,1781029652.347063,250,86,
206,7.698763,1781029652.379066,250,86,
207,7.730822,1781029652.411125,250,86,
208,7.767114,1781029652.447417,250,86,
209,7.798726,1781029652.479029,250,86,
210,7.830759,1781029652.511061,250,86,
211,7.866877,1781029652.547180,250,86,
212,7.905902,1781029652.586205,250,86,
213,7.938823,1781029652.619126,250,86,
214,7.970766,1781029652.651069,250,86,
215,7.999385,1781029652.679688,250,86,
216,8.030878,1781029652.711180,250,86,
217,8.068568,1781029652.748871,250,86,
218,8.098956,1781029652.779259,250,86,
219,8.130907,1781029652.811210,250,86,
220,8.162976,1781029652.843279,250,86,
221,8.198894,1781029652.879197,250,86,
222,8.230929,1781029652.911232,250,86,
223,8.264364,1781029652.944667,250,86,
224,8.299042,1781029652.979345,250,86,
225,8.331029,1781029653.011332,250,86,
226,8.363457,1781029653.043760,250,86,
227,8.412720,1781029653.093023,250,86,
228,8.445270,1781029653.125573,250,86,
229,8.481051,1781029653.161354,250,86,
230,8.506611,1781029653.186914,250,86,
231,8.531381,1781029653.211684,250,86,
232,8.563082,1781029653.243385,250,86,
233,8.595135,1781029653.275438,250,86,
234,8.631222,1781029653.311525,250,86,
235,8.663104,1781029653.343407,250,86,
236,8.695049,1781029653.375352,250,86,
237,8.731118,1781029653.411421,250,86,
238,8.763092,1781029653.443394,250,86,
239,8.795181,1781029653.475484,250,86,
240,8.831306,1781029653.511608,220,103,
241,8.863217,1781029653.543520,220,103,
242,8.907575,1781029653.587878,220,103,
243,8.958738,1781029653.639041,220,103,
244,8.996323,1781029653.676626,220,103,
245,9.023417,1781029653.703720,220,103,
246,9.048690,1781029653.728992,220,103,
247,9.074199,1781029653.754502,220,103,
248,9.100281,1781029653.780584,220,103,
249,9.129727,1781029653.810030,220,103,
250,9.163232,1781029653.843535,220,103,
251,9.195263,1781029653.875566,220,103,
252,9.229206,1781029653.909509,220,103,
253,9.263317,1781029653.943620,220,103,
254,9.295524,1781029653.975827,220,103,
255,9.327300,1781029654.007603,220,103,
256,9.363374,1781029654.043676,220,103,
257,9.395526,1781029654.075829,220,103,
258,9.427382,1781029654.107685,220,103,
259,9.465479,1781029654.145782,220,103,
260,9.497604,1781029654.177907,220,103,
261,9.527415,1781029654.207718,220,103,
262,9.559389,1781029654.239691,220,103,
263,9.595443,1781029654.275746,220,103,
264,9.627635,1781029654.307937,220,103,
265,9.659596,1781029654.339899,220,103,
266,9.695505,1781029654.375808,220,103,
267,9.727513,1781029654.407816,220,103,
268,9.759702,1781029654.440005,220,103,
269,9.795584,1781029654.475887,220,103,
270,9.827715,1781029654.508018,220,103,
271,9.859825,1781029654.540128,220,103,
272,9.895556,1781029654.575859,220,103,
273,9.941241,1781029654.621544,220,103,
274,9.968171,1781029654.648474,220,103,
275,9.998303,1781029654.678606,220,103,
276,10.027518,1781029654.707821,220,103,
277,10.059631,1781029654.739934,220,103,
278,10.091607,1781029654.771910,220,103,
279,10.127609,1781029654.807911,220,103,
280,10.159611,1781029654.839913,220,103,
281,10.191631,1781029654.871934,220,103,
282,10.228018,1781029654.908321,220,103,
283,10.259681,1781029654.939984,220,103,
284,10.291652,1781029654.971955,220,103,
285,10.327640,1781029655.007943,220,103,
286,10.360662,1781029655.040965,220,103,
287,10.392830,1781029655.073133,220,103,
288,10.429804,1781029655.110107,220,103,
289,10.460371,1781029655.140674,220,103,
290,10.491724,1781029655.172026,220,103,
291,10.523756,1781029655.204059,220,103,
292,10.559798,1781029655.240101,220,103,
293,10.591786,1781029655.272089,220,103,
294,10.623792,1781029655.304095,220,103,
295,10.660017,1781029655.340320,220,103,
296,10.691888,1781029655.372191,220,103,
297,10.723876,1781029655.404178,220,103,
298,10.759778,1781029655.440081,220,103,
299,10.791820,1781029655.472123,220,103,
300,10.823894,1781029655.504197,220,103,
301,10.861083,1781029655.541386,220,103,
302,10.892127,1781029655.572430,220,103,
303,10.935753,1781029655.616056,220,103,
304,10.962324,1781029655.642627,220,103,
305,10.998769,1781029655.679072,220,103,
306,11.023962,1781029655.704265,220,103,
307,11.056066,1781029655.736368,220,103,
308,11.091952,1781029655.772255,220,103,
309,11.123956,1781029655.804259,220,103,
310,11.155948,1781029655.836251,220,103,
311,11.191953,1781029655.872256,220,103,
312,11.223973,1781029655.904275,220,103,
313,11.256046,1781029655.936349,220,103,
314,11.288041,1781029655.968344,220,103,
315,11.324004,1781029656.004307,220,103,
316,11.356013,1781029656.036315,220,103,
317,11.389121,1781029656.069424,220,103,
318,11.433953,1781029656.114256,220,103,
319,11.464976,1781029656.145278,220,103,
320,11.496148,1781029656.176450,220,103,
321,11.524133,1781029656.204436,220,103,
322,11.556144,1781029656.236447,220,103,
323,11.588240,1781029656.268543,220,103,
324,11.624138,1781029656.304440,220,103,
325,11.656087,1781029656.336390,250,86,
326,11.688132,1781029656.368435,250,86,
327,11.720171,1781029656.400474,250,86,
328,11.756608,1781029656.436911,250,86,
329,11.788150,1781029656.468453,250,86,
330,11.820176,1781029656.500479,250,86,
331,11.856173,1781029656.536475,250,86,
332,11.898585,1781029656.578888,250,86,
333,11.943892,1781029656.624195,250,86,
334,11.975723,1781029656.656026,250,86,
335,12.006370,1781029656.686673,250,86,
336,12.031004,1781029656.711307,250,86,
337,12.056311,1781029656.736614,250,86,
338,12.088294,1781029656.768597,250,86,
339,12.120371,1781029656.800673,250,86,
340,12.156334,1781029656.836637,250,86,
341,12.188401,1781029656.868704,250,86,
342,12.220295,1781029656.900598,250,86,
343,12.252391,1781029656.932694,250,86,
344,12.288334,1781029656.968637,250,86,
345,12.320349,1781029657.000652,250,86,
346,12.352493,1781029657.032796,250,86,
347,12.388502,1781029657.068805,250,86,
348,12.423050,1781029657.103353,250,86,
349,12.452593,1781029657.132896,220,103,
350,12.488912,1781029657.169215,220,103,
351,12.524626,1781029657.204928,220,103,
352,12.552964,1781029657.233267,220,103,
353,12.588640,1781029657.268943,220,103,
354,12.627252,1781029657.307555,220,103,
355,12.667733,1781029657.348036,250,86,
356,12.695261,1781029657.375564,250,86,
357,12.723118,1781029657.403420,250,86,
358,12.753117,1781029657.433420,250,86,
359,12.784532,1781029657.464835,250,86,
360,12.820496,1781029657.500799,250,86,
361,12.853028,1781029657.533331,250,86,
362,12.885377,1781029657.565680,250,86,
363,12.932041,1781029657.612344,250,86,
364,12.983305,1781029657.663608,250,86,
365,13.010748,1781029657.691051,250,86,
366,13.043995,1781029657.724298,250,86,
367,13.071483,1781029657.751786,250,86,
368,13.098715,1781029657.779018,250,86,
369,13.132240,1781029657.812543,250,86,
370,13.160626,1781029657.840929,250,86,
371,13.185949,1781029657.866252,250,86,
372,13.216670,1781029657.896973,250,86,
373,13.252703,1781029657.933006,250,86,
374,13.284632,1781029657.964935,250,86,
375,13.316768,1781029657.997071,250,86,
376,13.352727,1781029658.033030,250,86,
377,13.384755,1781029658.065058,250,86,
378,13.425198,1781029658.105500,250,86,
379,13.477984,1781029658.158287,250,86,
380,13.504958,1781029658.185261,250,86,
381,13.533866,1781029658.214169,250,86,
382,13.560900,1781029658.241203,250,86,
383,13.589286,1781029658.269589,250,86,
384,13.616721,1781029658.297024,250,86,
385,13.648855,1781029658.329158,250,86,
386,13.684863,1781029658.365166,250,86,
387,13.716790,1781029658.397093,250,86,
388,13.748793,1781029658.429096,250,86,
389,13.784804,1781029658.465106,250,86,
390,13.816772,1781029658.497074,250,86,
391,13.848847,1781029658.529150,250,86,
392,13.886196,1781029658.566499,250,86,
393,13.923706,1781029658.604008,250,86,
394,13.962140,1781029658.642443,250,86,
395,13.990158,1781029658.670461,250,86,
396,14.017383,1781029658.697686,250,86,
397,14.048983,1781029658.729286,250,86,
398,14.080889,1781029658.761191,220,103,
399,14.116925,1781029658.797228,220,103,
400,14.148983,1781029658.829286,220,103,
401,14.181009,1781029658.861312,220,103,
402,14.217286,1781029658.897588,220,103,
403,14.249009,1781029658.929312,220,103,
404,14.281263,1781029658.961566,220,103,
405,14.316970,1781029658.997273,220,103,
406,14.348973,1781029659.029275,220,103,
407,14.381700,1781029659.062003,220,103,
408,14.418302,1781029659.098605,220,103,
409,14.460829,1781029659.141132,220,103,
410,14.490939,1781029659.171242,220,103,
411,14.518663,1781029659.198966,220,103,
412,14.549119,1781029659.229422,220,103,
413,14.581071,1781029659.261374,220,103,
414,14.613329,1781029659.293632,220,103,
415,14.649201,1781029659.329504,220,103,
416,14.681128,1781029659.361431,220,103,
417,14.713853,1781029659.394156,220,103,
418,14.749078,1781029659.429381,220,103,
419,14.781143,1781029659.461446,220,103,
420,14.814994,1781029659.495297,220,103,
421,14.849114,1781029659.529417,220,103,
422,14.881153,1781029659.561456,220,103,
423,14.917241,1781029659.597544,220,103,
424,14.965694,1781029659.645997,220,103,
425,14.995009,1781029659.675312,220,103,
426,15.028030,1781029659.708333,220,103,
427,15.053841,1781029659.734144,220,103,
428,15.085794,1781029659.766097,220,103,
429,15.113209,1781029659.793512,220,103,
430,15.145298,1781029659.825601,220,103,
431,15.181241,1781029659.861543,220,103,
432,15.213272,1781029659.893575,220,103,
433,15.245274,1781029659.925577,220,103,
434,15.281296,1781029659.961599,220,103,
435,15.313312,1781029659.993615,220,103,
436,15.345452,1781029660.025755,250,120,
437,15.383362,1781029660.063664,250,60,
438,15.413299,1781029660.093602,220,103,
439,15.455360,1781029660.135663,220,103,
440,15.494184,1781029660.174487,220,103,
441,15.529424,1781029660.209727,220,103,
442,15.554522,1781029660.234825,220,103,
443,15.578259,1781029660.258562,220,103,
444,15.613693,1781029660.293995,220,103,
445,15.645339,1781029660.325642,220,103,
446,15.677357,1781029660.357660,220,103,
447,15.713373,1781029660.393676,220,103,
448,15.745401,1781029660.425704,220,103,
449,15.778922,1781029660.459225,220,103,
450,15.813457,1781029660.493760,220,103,
451,15.845478,1781029660.525780,220,103,
452,15.877704,1781029660.558007,220,103,
453,15.913351,1781029660.593653,220,103,
454,15.945520,1781029660.625823,220,103,
455,15.983243,1781029660.663546,220,103,
456,16.009515,1781029660.689818,220,103,
457,16.047086,1781029660.727388,220,103,
458,16.077469,1781029660.757771,220,103,
459,16.109491,1781029660.789794,220,103,
460,16.145488,1781029660.825791,220,103,
461,16.177530,1781029660.857832,220,103,
462,16.211011,1781029660.891314,220,103,
463,16.245607,1781029660.925910,220,103,
464,16.277521,1781029660.957824,220,103,
465,16.309555,1781029660.989858,220,103,
466,16.341592,1781029661.021895,220,103,
467,16.379686,1781029661.059989,220,103,
468,16.416759,1781029661.097062,220,103,
469,16.443591,1781029661.123893,220,103,
470,16.489378,1781029661.169681,220,103,
471,16.516526,1781029661.196829,250,86,
472,16.543098,1781029661.223401,250,86,
473,16.577662,1781029661.257965,250,86,
474,16.609653,1781029661.289956,250,86,
475,16.641730,1781029661.322033,250,86,
476,16.677672,1781029661.357975,250,86,
477,16.709677,1781029661.389980,250,86,
478,16.741655,1781029661.421957,250,86,
479,16.777678,1781029661.457981,250,86,
480,16.809710,1781029661.490013,250,86,
481,16.841695,1781029661.521998,250,86,
482,16.874206,1781029661.554508,250,86,
483,16.917928,1781029661.598231,250,86,
484,16.948841,1781029661.629144,250,86,
485,16.985108,1781029661.665411,250,86,
486,17.012138,1781029661.692441,250,86,
487,17.045565,1781029661.725868,250,86,
488,17.074031,1781029661.754334,250,86,
489,17.109791,1781029661.790094,250,86,
490,17.141803,1781029661.822106,250,86,
491,17.173808,1781029661.854111,250,86,
492,17.209791,1781029661.890094,250,86,
493,17.244185,1781029661.924488,250,86,
494,17.273885,1781029661.954188,250,86,
495,17.305858,1781029661.986161,250,86,
496,17.341898,1781029662.022201,220,103,
497,17.373960,1781029662.054263,220,103,
498,17.406054,1781029662.086357,220,103,
499,17.442959,1781029662.123261,220,103,
500,17.497806,1781029662.178109,220,103,
501,17.524833,1781029662.205136,220,103,
502,17.560850,1781029662.241153,220,103,
503,17.592639,1781029662.272942,250,86,
504,17.619941,1781029662.300244,250,86,
505,17.647340,1781029662.327643,250,86,
506,17.679460,1781029662.359762,250,86,
507,17.707189,1781029662.387492,250,86,
508,17.742259,1781029662.422562,250,86,
509,17.774081,1781029662.454384,250,86,
510,17.806005,1781029662.486308,250,86,
511,17.838002,1781029662.518305,250,86,
512,17.874093,1781029662.554396,250,86,
513,17.906325,1781029662.586627,250,86,
514,17.944579,1781029662.624882,250,86,
515,17.975826,1781029662.656129,250,86,
516,18.008574,1781029662.688877,250,86,
517,18.038134,1781029662.718437,250,86,
518,18.074074,1781029662.754377,250,86,
519,18.106056,1781029662.786359,250,86,
520,18.138057,1781029662.818360,250,86,
521,18.174064,1781029662.854367,250,86,
522,18.206181,1781029662.886484,250,86,
523,18.238083,1781029662.918386,250,86,
524,18.270193,1781029662.950496,250,86,
525,18.306197,1781029662.986500,250,86,
526,18.339128,1781029663.019431,250,86,
527,18.370170,1781029663.050472,250,86,
528,18.406207,1781029663.086510,250,86,
529,18.454447,1781029663.134750,250,86,
530,18.487993,1781029663.168295,250,86,
531,18.519686,1781029663.199988,250,86,
532,18.549276,1781029663.229579,220,103,
533,18.577799,1781029663.258102,220,103,
534,18.606194,1781029663.286497,220,103,
535,18.638185,1781029663.318488,220,103,
536,18.670221,1781029663.350524,220,103,
537,18.706456,1781029663.386759,250,86,
538,18.740257,1781029663.420560,250,86,
539,18.770204,1781029663.450507,250,86,
540,18.802288,1781029663.482591,250,86,
541,18.838261,1781029663.518564,250,86,
542,18.870367,1781029663.550670,250,86,
543,18.907109,1781029663.587411,250,86,
544,18.945363,1781029663.625666,250,86,
545,18.996802,1781029663.677105,250,86,
546,19.023438,1781029663.703741,250,86,
547,19.061790,1781029663.742093,220,103,
548,19.088230,1781029663.768533,220,103,
549,19.115345,1781029663.795647,220,103,
550,19.146661,1781029663.826964,220,103,
551,19.180461,1781029663.860764,220,103,
552,19.208839,1781029663.889142,220,103,
553,19.236255,1781029663.916558,220,103,
554,19.270364,1781029663.950666,220,103,
555,19.302487,1781029663.982790,220,103,
556,19.334378,1781029664.014681,220,103,
557,19.370455,1781029664.050758,220,103,
558,19.407326,1781029664.087629,220,103,
559,19.441984,1781029664.122287,220,103,
560,19.480406,1781029664.160708,220,103,
561,19.508750,1781029664.189053,220,103,
562,19.534813,1781029664.215116,220,103,
563,19.566664,1781029664.246967,220,103,
564,19.602458,1781029664.282761,220,103,
565,19.634591,1781029664.314894,220,103,
566,19.666525,1781029664.346828,220,103,
567,19.702558,1781029664.382861,220,103,
568,19.734543,1781029664.414845,220,103,
569,19.766526,1781029664.446829,220,103,
570,19.802571,1781029664.482873,220,103,
571,19.834582,1781029664.514885,220,103,
572,19.867379,1781029664.547682,220,103,
573,19.913294,1781029664.593597,220,103,
574,19.953636,1781029664.633939,220,103,
575,19.996391,1781029664.676694,220,103,
576,20.022593,1781029664.702896,220,103,
577,20.051480,1781029664.731782,220,103,
578,20.082420,1781029664.762722,220,103,
579,20.119478,1781029664.799780,220,103,
580,20.147297,1781029664.827600,220,103,
581,20.174491,1781029664.854794,220,103,
582,20.201192,1781029664.881495,220,103,
583,20.234582,1781029664.914885,220,103,
584,20.266589,1781029664.946892,220,103,
585,20.298655,1781029664.978958,220,103,
586,20.334802,1781029665.015105,250,86,
587,20.378717,1781029665.059020,250,120,
588,20.408185,1781029665.088487,250,60,
589,20.451482,1781029665.131784,250,60,
590,20.488781,1781029665.169084,250,60,
591,20.533412,1781029665.213715,220,103,
592,20.559658,1781029665.239961,220,103,
593,20.601394,1781029665.281697,220,103,
594,20.625879,1781029665.306181,220,103,
595,20.654558,1781029665.334861,220,103,
596,20.683909,1781029665.364212,220,103,
597,20.711409,1781029665.391712,220,103,
598,20.737628,1781029665.417931,220,103,
599,20.769549,1781029665.449852,220,103,
600,20.798799,1781029665.479102,220,103,
601,20.831662,1781029665.511965,220,103,
602,20.866826,1781029665.547129,220,103,
603,20.905569,1781029665.585872,220,103,
604,20.944411,1781029665.624713,220,103,
605,20.980492,1781029665.660795,220,103,
606,21.007658,1781029665.687961,220,103,
607,21.032595,1781029665.712898,220,103,
608,21.062813,1781029665.743116,220,103,
609,21.098873,1781029665.779176,220,103,
610,21.131003,1781029665.811306,220,103,
611,21.173276,1781029665.853579,220,103,
612,21.200039,1781029665.880342,220,103,
613,21.231109,1781029665.911412,220,103,
614,21.263044,1781029665.943347,220,103,
615,21.298977,1781029665.979280,220,103,
616,21.330948,1781029666.011251,220,103,
617,21.362931,1781029666.043234,220,103,
618,21.395009,1781029666.075312,220,103,
619,21.434154,1781029666.114457,220,103,
620,21.466141,1781029666.146444,220,103,
621,21.494950,1781029666.175252,220,103,
622,21.530992,1781029666.211295,220,103,
623,21.562914,1781029666.243217,220,103,
624,21.595059,1781029666.275362,220,103,
625,21.630993,1781029666.311296,220,103,
626,21.662998,1781029666.343301,220,103,
627,21.695429,1781029666.375732,220,103,
628,21.730981,1781029666.411284,220,103,
629,21.763024,1781029666.443327,220,103,
630,21.795025,1781029666.475328,220,103,
631,21.831064,1781029666.511367,220,103,
632,21.864272,1781029666.544574,220,103,
633,21.897718,1781029666.578021,220,103,
634,21.931632,1781029666.611935,220,103,
635,21.963322,1781029666.643625,220,103,
636,21.995021,1781029666.675324,250,86,
637,22.027051,1781029666.707354,250,86,
638,22.063036,1781029666.743339,250,86,
639,22.095041,1781029666.775344,250,86,
640,22.127152,1781029666.807455,250,86,
641,22.163119,1781029666.843422,250,86,
642,22.195069,1781029666.875372,250,86,
643,22.227096,1781029666.907399,250,86,
644,22.263118,1781029666.943421,250,86,
645,22.295138,1781029666.975441,250,86,
646,22.327156,1781029667.007458,250,86,
647,22.359184,1781029667.039487,250,86,
648,22.395158,1781029667.075461,250,86,
649,22.434693,1781029667.114996,250,86,
650,22.467273,1781029667.147576,250,86,
651,22.496644,1781029667.176947,250,86,
652,22.527187,1781029667.207490,250,86,
653,22.559190,1781029667.239493,220,103,
654,22.595141,1781029667.275444,220,103,
655,22.627378,1781029667.307680,220,103,
656,22.659255,1781029667.339558,220,103,
657,22.691303,1781029667.371606,220,103,
658,22.727240,1781029667.407543,220,103,
659,22.759265,1781029667.439568,250,86,
660,22.791269,1781029667.471572,250,86,
661,22.827618,1781029667.507921,250,86,
662,22.859298,1781029667.539601,250,86,
663,22.892998,1781029667.573300,250,86,
664,22.934589,1781029667.614892,250,86,
665,22.959951,1781029667.640254,250,86,
666,22.998434,1781029667.678737,250,86,
667,23.027334,1781029667.707637,250,86,
668,23.067214,1781029667.747517,250,86,
669,23.092456,1781029667.772759,250,86,
670,23.127465,1781029667.807768,250,86,
671,23.159515,1781029667.839818,250,86,
672,23.191330,1781029667.871633,250,86,
673,23.223807,1781029667.904110,250,86,
674,23.259374,1781029667.939677,250,86,
675,23.291410,1781029667.971713,250,86,
676,23.323410,1781029668.003712,250,86,
677,23.359477,1781029668.039780,250,86,
678,23.391417,1781029668.071720,250,86,
679,23.438376,1781029668.118679,250,86,
680,23.493715,1781029668.174017,250,86,
681,23.520715,1781029668.201018,250,86,
682,23.551559,1781029668.231862,250,86,
683,23.576689,1781029668.256991,250,86,
684,23.602352,1781029668.282655,250,86,
685,23.627387,1781029668.307690,250,86,
686,23.656970,1781029668.337272,250,86,
687,23.691493,1781029668.371796,250,86,
688,23.723512,1781029668.403815,250,86,
689,23.755446,1781029668.435749,250,86,
690,23.791495,1781029668.471798,250,86,
691,23.823458,1781029668.503761,250,86,
692,23.855613,1781029668.535916,250,86,
693,23.894932,1781029668.575234,220,103,
694,23.933637,1781029668.613940,220,103,
695,23.968825,1781029668.649128,220,103,
