frame_index,elapsed_seconds,epoch_seconds,current_speed,current_angle,marker
49,3.761245,1781116750.438674,212,82,
50,3.824752,1781116750.502182,212,85,
51,3.888978,1781116750.566407,212,88,
52,3.955746,1781116750.633176,212,90,
53,4.027472,1781116750.704901,212,88,
54,4.090735,1781116750.768165,212,90,
55,4.166594,1781116750.844023,212,90,
56,4.234113,1781116750.911542,212,88,
57,4.295899,1781116750.973328,212,90,
58,4.359320,1781116751.036749,212,89,
59,4.423746,1781116751.101176,212,89,
60,4.489276,1781116751.166705,212,87,
61,4.550712,1781116751.228142,212,85,
62,4.610699,1781116751.288128,212,87,
63,4.673036,1781116751.350465,212,85,
64,4.734258,1781116751.411687,212,85,
65,4.795323,1781116751.472752,212,87,
66,4.855218,1781116751.532647,212,85,
67,4.914817,1781116751.592246,212,87,
68,4.978343,1781116751.655772,212,87,
69,5.040404,1781116751.717833,212,87,
70,5.099996,1781116751.777425,212,87,
71,5.188462,1781116751.865891,212,85,
72,5.248286,1781116751.925715,212,87,
73,5.304621,1781116751.982050,188,84,
74,5.361835,1781116752.039264,188,82,
75,5.420145,1781116752.097574,212,83,
76,5.483974,1781116752.161404,212,86,
77,5.568563,1781116752.245992,172,79,
78,5.624326,1781116752.301755,172,72,
79,5.691040,1781116752.368469,172,70,
80,5.745041,1781116752.422471,172,70,
81,5.803690,1781116752.481119,172,70,
82,5.868693,1781116752.546122,172,70,auto_front_wall
83,5.933424,1781116752.610853,172,70,
84,6.014591,1781116752.692021,172,70,
85,6.071060,1781116752.748489,172,70,
86,6.139922,1781116752.817351,172,70,
87,6.210295,1781116752.887725,172,70,
88,6.263789,1781116752.941218,172,70,
89,6.330019,1781116753.007448,172,70,
90,6.413872,1781116753.091301,172,70,
91,6.489911,1781116753.167340,172,70,
92,6.565592,1781116753.243021,172,70,
93,6.623027,1781116753.300456,172,70,
94,6.704558,1781116753.381988,172,70,
95,6.759510,1781116753.436939,172,70,
96,6.814883,1781116753.492312,172,70,
97,6.883200,1781116753.560630,172,70,
98,6.958098,1781116753.635527,172,70,
99,7.031205,1781116753.708634,172,70,
100,7.113564,1781116753.790993,172,70,
101,7.165066,1781116753.842495,172,70,
102,7.232130,1781116753.909559,172,70,
103,7.296703,1781116753.974132,172,70,auto_front_wall
104,7.368535,1781116754.045964,172,70,
105,7.418804,1781116754.096233,172,70,
106,7.479838,1781116754.157267,172,70,
107,7.540842,1781116754.218271,172,70,
108,7.586359,1781116754.263788,172,70,
109,7.630284,1781116754.307713,172,70,
110,7.693430,1781116754.370859,172,70,
111,7.744894,1781116754.422323,172,70,
112,7.793305,1781116754.470734,172,70,
113,7.851051,1781116754.528480,172,70,
114,7.912473,1781116754.589902,172,70,
115,7.973863,1781116754.651292,172,70,
116,8.034464,1781116754.711893,172,70,
117,8.081271,1781116754.758700,172,70,
118,8.148733,1781116754.826162,172,70,
119,8.215496,1781116754.892925,172,70,auto_curve_too_long
120,8.287670,1781116754.965100,172,70,
121,8.340124,1781116755.017553,172,70,
122,8.394998,1781116755.072428,172,70,
123,8.458372,1781116755.135802,172,70,
124,8.552265,1781116755.229694,172,70,
125,8.614872,1781116755.292301,172,70,
126,8.684200,1781116755.361629,212,73,
127,8.748757,1781116755.426186,212,76,
128,8.813618,1781116755.491047,212,79,
129,8.879416,1781116755.556845,212,82,
130,8.950324,1781116755.627753,212,85,
131,9.034696,1781116755.712126,212,88,
132,9.113270,1781116755.790699,212,86,
133,9.180614,1781116755.858043,212,87,
134,9.252664,1781116755.930094,212,85,
135,9.334255,1781116756.011684,212,82,
136,9.414289,1781116756.091718,212,82,
137,9.494577,1781116756.172006,212,84,
138,9.587289,1781116756.264718,212,84,
139,9.659241,1781116756.336670,212,86,
140,9.724839,1781116756.402269,212,86,
141,9.787421,1781116756.464851,212,86,
142,9.847688,1781116756.525118,172,79,
143,9.912076,1781116756.589505,172,72,
144,9.982684,1781116756.660113,172,70,
145,10.055054,1781116756.732483,172,70,
146,10.116429,1781116756.793858,172,70,
147,10.185882,1781116756.863312,172,70,auto_front_wall
148,10.260225,1781116756.937654,172,70,
149,10.330664,1781116757.008094,172,70,
150,10.412771,1781116757.090200,172,70,
151,10.483377,1781116757.160806,172,70,
152,10.552732,1781116757.230161,172,70,
153,10.619418,1781116757.296847,172,70,
154,10.697412,1781116757.374841,172,70,
