time_s,mode,x_cm,y_cm,heading_deg,wheel_actual_deg,wheel_target_deg,planner_selected_deg,servo_command_deg,speed_cm_s,target_speed_cm_s,acceleration_cm_s2,selected_radius_cm,target_distance_cm,required_lateral_shift_cm,current_wall_clearance_cm,front_clearance_cm,recovery_phase,recovery_side,forward_projection_cm,obstacle_in_forward_projection,recovery_reverse_distance_cm,recovery_advance_distance_cm,recovery_reverse_steering_deg,safety_limit_triggered,minimum_distance_cm,minimum_obstacle_cm,minimum_wall_cm,physical_collision,planner_state,phase,active_target_id,selected_pass_side,decision_reason,candidates_evaluated,calculation_time_ms,lap_completed,straight_progress,track_direction,memory_states_json,obstacle_distances_json
9.05,AUTO,30.818,148.506,-86.258,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,17.96,17.96,21.546,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,234.59899999579648,False,0,CLOCKWISE,{},"{""1"": 217.596, ""2"": 133.794, ""3"": 176.861, ""4"": 17.96, ""5"": 95.259, ""6"": 174.804}"
9.1,AUTO,30.918,147.31,-85.19,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,17.904,17.904,21.462,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,234.59899999579648,False,0,CLOCKWISE,{},"{""1"": 217.356, ""2"": 134.495, ""3"": 177.423, ""4"": 17.904, ""5"": 94.273, ""6"": 174.104}"
9.15,AUTO,31.041,146.117,-84.123,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,17.861,17.861,21.404,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,234.59899999579648,False,0,CLOCKWISE,{},"{""1"": 217.101, ""2"": 135.187, ""3"": 177.972, ""4"": 17.861, ""5"": 93.281, ""6"": 173.394}"
9.2,AUTO,31.186,144.925,-83.055,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,17.832,17.832,21.371,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,234.59899999579648,False,0,CLOCKWISE,{},"{""1"": 216.832, ""2"": 135.868, ""3"": 178.51, ""4"": 17.832, ""5"": 92.284, ""6"": 172.673}"
9.25,AUTO,31.354,143.737,-81.987,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,17.816,17.816,21.364,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,61.29812500148546,False,0,CLOCKWISE,{},"{""1"": 216.549, ""2"": 136.539, ""3"": 179.034, ""4"": 17.816, ""5"": 91.282, ""6"": 171.941}"
9.3,AUTO,31.543,142.552,-80.92,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,17.813,17.813,21.382,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,61.29812500148546,False,0,CLOCKWISE,{},"{""1"": 216.252, ""2"": 137.2, ""3"": 179.547, ""4"": 17.813, ""5"": 90.274, ""6"": 171.198}"
9.35,AUTO,31.754,141.371,-79.852,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,17.823,17.823,21.426,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,61.29812500148546,False,0,CLOCKWISE,{},"{""1"": 215.94, ""2"": 137.85, ""3"": 180.047, ""4"": 17.823, ""5"": 89.262, ""6"": 170.444}"
9.4,AUTO,31.988,140.194,-78.784,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,17.846,17.846,21.495,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,61.29812500148546,False,0,CLOCKWISE,{},"{""1"": 215.614, ""2"": 138.49, ""3"": 180.534, ""4"": 17.846, ""5"": 88.245, ""6"": 169.68}"
9.45,AUTO,32.243,139.021,-77.717,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,17.882,17.882,21.59,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,61.29812500148546,False,0,CLOCKWISE,{},"{""1"": 215.275, ""2"": 139.119, ""3"": 181.009, ""4"": 17.882, ""5"": 87.224, ""6"": 168.905}"
9.5,AUTO,32.52,137.854,-76.649,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,17.932,17.932,21.711,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,61.29812500148546,False,0,CLOCKWISE,{},"{""1"": 214.921, ""2"": 139.737, ""3"": 181.472, ""4"": 17.932, ""5"": 86.198, ""6"": 168.12}"
9.55,AUTO,32.811,136.69,-75.966,7.989,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,17.973,17.973,21.904,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,60.63445800100453,False,0,CLOCKWISE,{},"{""1"": 214.622, ""2"": 140.312, ""3"": 181.875, ""4"": 17.973, ""5"": 85.15, ""6"": 167.352}"
9.6,AUTO,33.108,135.527,-75.668,3.489,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,17.996,17.996,22.158,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,60.63445800100453,False,0,CLOCKWISE,{},"{""1"": 214.385, ""2"": 140.849, ""3"": 182.226, ""4"": 17.996, ""5"": 84.079, ""6"": 166.606}"
9.65,AUTO,33.405,134.364,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,22.455,82.994,22.455,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,60.63445800100453,False,0,CLOCKWISE,{},"{""1"": 214.202, ""2"": 141.364, ""3"": 182.543, ""5"": 82.994, ""6"": 165.882}"
9.7,AUTO,33.702,133.202,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,22.752,81.913,22.752,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,60.63445800100453,False,0,CLOCKWISE,{},"{""1"": 214.025, ""2"": 141.887, ""3"": 182.867, ""5"": 81.913, ""6"": 165.164}"
9.75,AUTO,33.999,132.039,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,23.049,80.834,23.049,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,60.63445800100453,False,0,CLOCKWISE,{},"{""1"": 213.854, ""2"": 142.418, ""3"": 183.198, ""5"": 80.834, ""6"": 164.452}"
9.8,AUTO,34.296,130.876,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,23.346,79.76,23.346,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,60.63445800100453,False,0,CLOCKWISE,{},"{""1"": 213.69, ""2"": 142.957, ""3"": 183.536, ""5"": 79.76, ""6"": 163.745}"
9.85,AUTO,34.594,129.714,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,23.643,78.688,23.643,False,FOLLOW,FOLLOW,,,flexible_commitment_switched,4,58.26041699765483,False,0,CLOCKWISE,{},"{""1"": 213.533, ""2"": 143.504, ""3"": 183.882, ""5"": 78.688, ""6"": 163.043}"
9.9,AUTO,34.891,128.551,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,23.941,77.621,23.941,False,FOLLOW,FOLLOW,,,flexible_commitment_switched,4,58.26041699765483,False,0,CLOCKWISE,{},"{""1"": 213.383, ""2"": 144.059, ""3"": 184.235, ""5"": 77.621, ""6"": 162.348}"
9.95,AUTO,35.188,127.388,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,24.238,76.558,24.238,False,FOLLOW,FOLLOW,,,flexible_commitment_switched,4,58.26041699765483,False,0,CLOCKWISE,{},"{""1"": 213.239, ""2"": 144.622, ""3"": 184.595, ""5"": 76.558, ""6"": 161.659}"
10.0,AUTO,35.485,126.226,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,24.535,75.498,24.535,False,FOLLOW,FOLLOW,,,flexible_commitment_switched,4,58.26041699765483,False,0,CLOCKWISE,{},"{""1"": 213.102, ""2"": 145.193, ""3"": 184.962, ""5"": 75.498, ""6"": 160.975}"
10.05,AUTO,35.782,125.063,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,24.832,74.443,24.832,False,FOLLOW,FOLLOW,,,flexible_commitment_switched,4,58.26041699765483,False,0,CLOCKWISE,{},"{""1"": 212.971, ""2"": 145.771, ""3"": 185.336, ""5"": 74.443, ""6"": 160.298}"
10.1,AUTO,36.079,123.9,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,25.129,73.392,25.129,False,FOLLOW,FOLLOW,,,flexible_commitment_switched,4,58.26041699765483,False,0,CLOCKWISE,{},"{""1"": 212.847, ""2"": 146.357, ""3"": 185.718, ""5"": 73.392, ""6"": 159.627}"
10.15,AUTO,36.376,122.738,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,25.426,72.346,25.426,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.79175000154646,False,0,CLOCKWISE,{},"{""1"": 212.73, ""2"": 146.95, ""3"": 186.106, ""5"": 72.346, ""6"": 158.962}"
10.2,AUTO,36.673,121.575,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,25.723,71.305,25.723,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.79175000154646,False,0,CLOCKWISE,{},"{""1"": 212.62, ""2"": 147.551, ""3"": 186.501, ""5"": 71.305, ""6"": 158.303}"
10.25,AUTO,36.97,120.412,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,26.02,70.269,26.02,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.79175000154646,False,0,CLOCKWISE,{},"{""1"": 212.516, ""2"": 148.159, ""3"": 186.903, ""5"": 70.269, ""6"": 157.651}"
10.3,AUTO,37.267,119.25,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,26.317,69.238,26.317,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.79175000154646,False,0,CLOCKWISE,{},"{""1"": 212.419, ""2"": 148.774, ""3"": 187.311, ""5"": 69.238, ""6"": 157.005}"
10.35,AUTO,37.564,118.087,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,26.614,68.213,26.614,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.79175000154646,False,0,CLOCKWISE,{},"{""1"": 212.329, ""2"": 149.396, ""3"": 187.727, ""5"": 68.213, ""6"": 156.366}"
10.4,AUTO,37.861,116.925,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,26.911,67.194,26.911,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.79175000154646,False,0,CLOCKWISE,{},"{""1"": 212.246, ""2"": 150.026, ""3"": 188.149, ""5"": 67.194, ""6"": 155.733}"
10.45,AUTO,38.158,115.762,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,27.208,66.18,27.208,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.165499998722225,False,0,CLOCKWISE,{},"{""1"": 212.169, ""2"": 150.662, ""3"": 188.578, ""5"": 66.18, ""6"": 155.107}"
10.5,AUTO,38.455,114.599,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,27.505,65.173,27.505,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.165499998722225,False,0,CLOCKWISE,{},"{""1"": 212.099, ""2"": 151.305, ""3"": 189.014, ""5"": 65.173, ""6"": 154.488}"
10.55,AUTO,38.752,113.437,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,27.802,64.173,27.802,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.165499998722225,False,0,CLOCKWISE,{},"{""1"": 212.036, ""2"": 151.955, ""3"": 189.456, ""5"": 64.173, ""6"": 153.876}"
10.6,AUTO,39.049,112.274,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,28.099,63.179,28.099,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.165499998722225,False,0,CLOCKWISE,{},"{""1"": 211.979, ""2"": 152.611, ""3"": 189.905, ""5"": 63.179, ""6"": 153.27}"
10.65,AUTO,39.346,111.111,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,28.396,62.193,28.396,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.165499998722225,False,0,CLOCKWISE,{},"{""1"": 211.929, ""2"": 153.274, ""3"": 190.36, ""5"": 62.193, ""6"": 152.672}"
10.7,AUTO,39.643,109.949,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,28.693,61.214,28.693,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,81.7818340001395,False,0,CLOCKWISE,{},"{""1"": 211.887, ""2"": 153.944, ""3"": 190.822, ""5"": 61.214, ""6"": 152.081}"
10.75,AUTO,39.94,108.786,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,28.99,60.244,28.99,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,81.7818340001395,False,0,CLOCKWISE,{},"{""1"": 211.851, ""2"": 154.62, ""3"": 191.29, ""5"": 60.244, ""6"": 151.497}"
10.8,AUTO,40.237,107.623,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,29.287,59.282,29.287,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,81.7818340001395,False,0,CLOCKWISE,{},"{""1"": 211.821, ""2"": 155.302, ""3"": 191.764, ""5"": 59.282, ""6"": 150.92}"
10.85,AUTO,40.534,106.461,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,29.584,58.328,29.584,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,81.7818340001395,False,0,CLOCKWISE,{},"{""1"": 211.799, ""2"": 155.991, ""3"": 192.245, ""5"": 58.328, ""6"": 150.35}"
10.9,AUTO,40.832,105.298,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,29.881,57.384,29.881,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,81.7818340001395,False,0,CLOCKWISE,{},"{""1"": 211.783, ""2"": 156.685, ""3"": 192.732, ""5"": 57.384, ""6"": 149.789}"
10.95,AUTO,41.129,104.135,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,30.178,56.45,30.178,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,57.9457089988864,False,0,CLOCKWISE,{},"{""1"": 211.774, ""2"": 157.386, ""3"": 193.225, ""5"": 56.45, ""6"": 149.234}"
11.0,AUTO,41.426,102.973,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,30.476,55.526,30.476,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,57.9457089988864,False,0,CLOCKWISE,{},"{""1"": 211.772, ""2"": 158.093, ""3"": 193.725, ""5"": 55.526, ""6"": 148.687}"
11.05,AUTO,41.723,101.81,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,30.773,54.612,30.773,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,57.9457089988864,False,0,CLOCKWISE,{},"{""1"": 211.772, ""2"": 158.806, ""3"": 194.23, ""5"": 54.612, ""6"": 148.148}"
11.1,AUTO,42.02,100.647,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,31.07,53.71,31.07,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,57.9457089988864,False,0,CLOCKWISE,{},"{""1"": 211.772, ""2"": 159.524, ""3"": 194.742, ""5"": 53.71, ""6"": 147.617}"
11.15,AUTO,42.317,99.485,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,31.367,52.82,31.367,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,57.9457089988864,False,0,CLOCKWISE,{},"{""1"": 211.772, ""2"": 160.248, ""3"": 195.26, ""5"": 52.82, ""6"": 147.094}"
11.2,AUTO,42.614,98.322,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,31.664,51.942,31.664,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.328083003289066,False,0,CLOCKWISE,{},"{""1"": 211.772, ""2"": 160.978, ""3"": 195.784, ""5"": 51.942, ""6"": 146.578}"
11.25,AUTO,42.911,97.159,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,31.961,51.077,31.961,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.328083003289066,False,0,CLOCKWISE,{},"{""1"": 211.772, ""2"": 161.714, ""3"": 196.313, ""5"": 51.077, ""6"": 146.071}"
11.3,AUTO,43.208,95.997,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,32.258,50.226,32.258,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.328083003289066,False,0,CLOCKWISE,{},"{""1"": 211.772, ""2"": 162.455, ""3"": 196.849, ""5"": 50.226, ""6"": 145.572}"
11.35,AUTO,43.505,94.834,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,32.555,49.39,32.555,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.328083003289066,False,0,CLOCKWISE,{},"{""1"": 211.772, ""2"": 163.202, ""3"": 197.39, ""5"": 49.39, ""6"": 145.08}"
11.4,AUTO,43.802,93.671,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,32.852,48.568,32.852,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.328083003289066,False,0,CLOCKWISE,{},"{""1"": 211.772, ""2"": 163.954, ""3"": 197.937, ""5"": 48.568, ""6"": 144.598}"
11.45,AUTO,44.099,92.509,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,33.149,47.763,33.149,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.879959004116245,False,0,CLOCKWISE,{},"{""1"": 211.772, ""2"": 164.711, ""3"": 198.49, ""5"": 47.763, ""6"": 144.123}"
11.5,AUTO,44.396,91.346,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,33.446,46.975,33.446,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.879959004116245,False,0,CLOCKWISE,{},"{""1"": 211.772, ""2"": 165.474, ""3"": 199.049, ""5"": 46.975, ""6"": 143.657}"
11.55,AUTO,44.693,90.183,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,33.743,46.204,33.743,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.879959004116245,False,0,CLOCKWISE,{},"{""1"": 211.772, ""2"": 166.241, ""3"": 199.613, ""5"": 46.204, ""6"": 143.2}"
11.6,AUTO,44.99,89.021,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,34.04,45.452,34.04,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.879959004116245,False,0,CLOCKWISE,{},"{""1"": 211.772, ""2"": 167.014, ""3"": 200.183, ""5"": 45.452, ""6"": 142.751}"
11.65,AUTO,45.287,87.858,-75.668,0.0,0.0,0.0,92.0,24.0,24.0,0.0,,,,,,,,,,,,,,34.337,44.72,34.337,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.879959004116245,False,0,CLOCKWISE,{},"{""1"": 211.772, ""2"": 167.792, ""3"": 200.758, ""5"": 44.72, ""6"": 142.311}"
11.7,AUTO,45.577,86.694,-76.042,-4.5,-9.615,-9.615,92.0,24.0,24.0,0.0,86.0,,,,,,,,,,,,,34.68,44.038,34.68,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.931874998961575,False,0,CLOCKWISE,{},"{""1"": 211.733, ""2"": 168.566, ""3"": 201.314, ""5"": 44.038, ""6"": 141.932}"
11.75,AUTO,45.851,85.525,-76.791,-9.0,-9.615,-9.615,92.0,24.0,24.0,0.0,86.0,,,,,,,,,,,,,35.062,43.422,35.062,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.931874998961575,False,0,CLOCKWISE,{},"{""1"": 211.616, ""2"": 169.344, ""3"": 201.858, ""5"": 43.422, ""6"": 141.625}"
11.8,AUTO,46.109,84.353,-77.59,-9.615,-9.615,-9.615,92.0,24.0,24.0,0.0,86.0,,,,,,,,,,,,,35.437,42.859,35.437,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.931874998961575,False,0,CLOCKWISE,{},"{""1"": 211.499, ""2"": 170.141, ""3"": 202.422, ""5"": 42.859, ""6"": 141.354}"
11.85,AUTO,46.35,83.178,-78.389,-9.615,-9.615,-9.615,92.0,24.0,24.0,0.0,86.0,,,,,,,,,,,,,35.798,42.348,35.798,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.931874998961575,False,0,CLOCKWISE,{},"{""1"": 211.408, ""2"": 170.96, ""3"": 203.009, ""5"": 42.348, ""6"": 141.113}"
11.9,AUTO,46.575,81.999,-79.189,-9.615,-9.615,-9.615,92.0,24.0,24.0,0.0,86.0,,,,,,,,,,,,,36.144,41.89,36.144,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.931874998961575,False,0,CLOCKWISE,{},"{""1"": 211.345, ""2"": 171.8, ""3"": 203.62, ""5"": 41.89, ""6"": 140.902}"
11.95,AUTO,46.784,80.818,-79.988,-9.615,-9.615,-9.615,92.0,24.0,24.0,0.0,86.0,,,,,,,,,,,,,36.477,41.487,36.477,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.691124999313615,False,0,CLOCKWISE,{},"{""1"": 211.308, ""2"": 172.66, ""3"": 204.255, ""5"": 41.487, ""6"": 140.723}"
12.0,AUTO,46.976,79.633,-80.788,-9.615,-9.615,-9.615,92.0,24.0,24.0,0.0,86.0,,,,,,,,,,,,,36.794,41.141,36.794,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.691124999313615,False,0,CLOCKWISE,{},"{""1"": 211.298, ""2"": 173.54, ""3"": 204.912, ""5"": 41.141, ""6"": 140.574}"
12.05,AUTO,47.152,78.446,-81.587,-9.615,-9.615,-9.615,92.0,24.0,24.0,0.0,86.0,,,,,,,,,,,,,37.097,40.854,37.097,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.691124999313615,False,0,CLOCKWISE,{},"{""1"": 211.315, ""2"": 174.439, ""3"": 205.591, ""5"": 40.854, ""6"": 140.456}"
12.1,AUTO,47.311,77.256,-82.387,-9.615,-9.615,-9.615,92.0,24.0,24.0,0.0,86.0,,,,,,,,,,,,,37.385,40.627,37.385,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.691124999313615,False,0,CLOCKWISE,{},"{""1"": 211.359, ""2"": 175.357, ""3"": 206.292, ""5"": 40.627, ""6"": 140.369}"
12.15,AUTO,47.453,76.065,-83.186,-9.615,-9.615,-9.615,92.0,24.0,24.0,0.0,86.0,,,,,,,,,,,,,37.659,40.46,37.659,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.691124999313615,False,0,CLOCKWISE,{},"{""1"": 211.429, ""2"": 176.293, ""3"": 207.016, ""5"": 40.46, ""6"": 140.313}"
12.2,AUTO,47.587,74.872,-83.612,-5.115,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,37.863,40.289,37.863,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.71000000479398,False,0,CLOCKWISE,{},"{""1"": 211.576, ""2"": 177.24, ""3"": 207.77, ""5"": 40.289, ""6"": 140.219}"
12.25,AUTO,47.719,73.68,-83.663,-0.615,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,38.004,40.099,38.004,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.71000000479398,False,0,CLOCKWISE,{},"{""1"": 211.79, ""2"": 178.19, ""3"": 208.547, ""5"": 40.099, ""6"": 140.076}"
12.3,AUTO,47.858,72.488,-83.331,3.885,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,38.088,39.875,38.088,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.71000000479398,False,0,CLOCKWISE,{},"{""1"": 212.062, ""2"": 179.136, ""3"": 209.338, ""5"": 39.875, ""6"": 139.873}"
12.35,AUTO,48.013,71.298,-82.614,8.385,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,38.125,39.599,38.125,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.71000000479398,False,0,CLOCKWISE,{},"{""1"": 212.384, ""2"": 180.074, ""3"": 210.139, ""5"": 39.599, ""6"": 139.599}"
12.4,AUTO,48.189,70.111,-81.546,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,38.128,39.25,38.128,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,58.71000000479398,False,0,CLOCKWISE,{},"{""1"": 212.746, ""2"": 181.002, ""3"": 210.945, ""5"": 39.25, ""6"": 139.25}"
12.45,AUTO,48.388,68.927,-80.479,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,38.157,38.882,38.157,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,59.3935419965419,False,0,CLOCKWISE,{},"{""1"": 213.095, ""2"": 181.922, ""3"": 211.739, ""5"": 38.882, ""6"": 138.882}"
12.5,AUTO,48.608,67.748,-79.411,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,38.211,38.495,38.211,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,59.3935419965419,False,0,CLOCKWISE,{},"{""1"": 213.429, ""2"": 182.833, ""3"": 212.523, ""5"": 38.495, ""6"": 138.495}"
12.55,AUTO,48.85,66.573,-78.343,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,38.09,38.09,38.291,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,59.3935419965419,False,0,CLOCKWISE,{},"{""1"": 213.75, ""2"": 183.736, ""3"": 213.296, ""5"": 38.09, ""6"": 138.09}"
12.6,AUTO,49.115,65.402,-77.276,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,37.671,37.671,38.397,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,59.3935419965419,False,0,CLOCKWISE,{},"{""1"": 214.056, ""2"": 184.63, ""3"": 214.058, ""5"": 37.671, ""6"": 137.668}"
